1|2.02E+13|285|1839|?再看看内饰，怎一个惨字了得，设计的造型不错，这个我不否认，但用料惨不忍睹，还是那句话，与我那几万块的威乐用料一样一样的，——看到这里，我感到自己受到了强烈打击，很气愤，这么大力气设计出来的一款车，竟然做成这样
1|2.02E+13|300|1904|该车在买回半年左右就有两条轮胎鼓起好几个包，当行驶三万多公里的时候又换了两条新的轮胎
1|2.02E+13|300|1905|车门锁经常坏，四个车轮轴承和减振换过好几次，就连方向助力也会出现罢工的情况，好多的零部件刚过质保期就出问题了……………总之，通过使用我真的很惊叹吉利厂的技术和推脱责任的本领真的是世界一流
1|2.02E+13|319|2044|YS的国产售价是比较厚道，但是入门配置是在太寒酸，而且国产以后造型也胡乱更改
1|2.02E+13|331|2116|说句不好听的，翻了车安全系数还降低了
1|2.02E+13|359|2297|蓝鸟的悬架实在是太软了，我想弄个缓冲器加上去，不知道大家有没有用过的，谈谈感受
1|2.02E+13|361|2425|5，内饰太塑料了，包括中控，基本是硬塑料组合，看上去还行，手感真的很差
1|2.02E+13|365|2489|就是稍路状不好的地方有一点颠的地方前工作台就有响动
1|2.02E+13|373|2518|再说内饰用料真的挺垃圾的，和我现在的马3一样到处是硬塑料没档次
1|2.02E+13|409|2694|最近一次进自动洗车房时发现确实天窗有漏水现象，不过平时下雨天开车到时不会，是不是因为洗车房水压比较大的缘故，不知有没有解决的办法，4s店难道不知道天窗有问题
1|2.02E+13|410|2697|车噪有点大，我的爱车元月提的车，到现在为止跑了将近7000公里，目前我最高车速跑到150，没有飘的感觉
1|2.02E+13|411|2703|现车实地观察:???底盘太低了,???离地才17CM,????还谈什么越野能力啊??,??连个马路牙子上去???,估计也要磕底盘了,杯具啊!!!?(1)?底盘抬高3厘米(2??)降价2万?否则-------------哈哈哈
1|2.02E+13|430|2775|6、内部空间确实一般7、后排没有空调出风口，一个20万的车，连这个都省，未免也太不厚道了吧
1|2.02E+13|453|2894|同样是2.0的，发动机好像没有劲
1|2.02E+13|453|2896|本人开2.0rav4，ix35速度超过80噪音明显增大
1|2.02E+13|686|4197|趁着人少按了下喇叭，喇叭声音让人失望，不浑厚比较单一的声响，滴滴滴那种
1|2.02E+13|686|4203|最最后有个遗憾，没有氙气灯（个人习惯不喜欢夜间开远光，远光用来对付晚上上路一路远光的瞎子车）
1|2.02E+13|691|4224|??2、提速比金刚差（个人感觉），加油时必须用钥匙开锁很不方便
1|2.02E+13|700|4267|?缺点：1.内饰做工粗糙，虽花哨但不精细，只能说比KIA狮跑强
1|2.02E+13|717|4334|浅色内饰，坐一次心痛一次
1|2.02E+13|745|4489|?客户也反映小石子击打车身声音特别大
1|2.02E+13|776|4682|总觉得大灯不亮不远????总觉得音响重低音太差????谢谢各位啊
